Folio,deleg,guard,id_guard,Esq,fecha_día,fecha_mes,fecha_año,hr_ini_h,hr_ini_m,hr_fin_h,hr_fin_m,F1,F2,lugaraplic,sexo,edad,edad_calc,parentf,parent,razoncui_e,razoncui_r,edadnino_años,edadnino_meses,sexonino,sala,discap,sat1,sat1_motg_1,sat1_motg_2,sat1_motg_3,requins,solinsc,noincint,tramit,motdifinsc,cartdes,tmpoingr,platica,filtroen,asistllegada,revpañal,revdesp,revunas,huecrede,revaytec,trato2,trato2_motg,trato1,motmalt,menuf,menu,acualimc,razondesal,alimcasa,alimcasamot,nutricionf,nutricion2,nutricion,lactm1a,lactm3a,lactm3b,lacnoraza,lactm4a,lactm4b,vacunas,valmed2m,medpart,motpart,retdesa,refumf,broguar,broinfo,trasurg,infurg,segurg,medidaseg,medidaseg2_1,medidaseg2_2,medidaseg2_3,mecpar,vigilante,limpguard,motlimpg,instaguard,calmant_1,calmant_2,calmant_3,tiempo,desling,desmot,desocon,conact,actadec,tematnycf,tematnyc,juntas,temjunt_1,temjunt_2,temjunt_3,comunic5med,asisdiainf,asishorinf_h,asishorinf_m,comunic6_1,comunic6_2,comunic6_3,preesc,recpree_2,consjpadres,dentrega,informe,infoinci,limpsalida,limpsalida2,huecreds,entrman,tipident,necehorar,sathorar_ini_h,sathorar_ini_m,sathorar_fin_h,sathorar_fin_m,razon_1,razon_2,razon_3,sat2,expecserv,actserv,recomen,motrecomen,recomserv_1,recomserv_2,recomserv_3,atnpref,atnpref2_a,corrup1,corrup4_1,corrup4_2,corrup4_3,escolar,fecha,entidad,id_guardería,CveDelegación,Delegación,NombredelaGuardería,BeneficiariosMarzo2022,Guardería,TipoGuard,estrato,MOSBenef,FE_FinalNR
169759347,23,Viva Guardería,1018,1,1,7,2022,15,27,15,37,1,1,1,1,37, ,2,2, , ,2,0,1,4,2,2, , , ,2,2, ,2, ,1,5,1,6,1,1,1,1,1, ,2, ,2, ,2, ,1, ,1, ,2, , ,3,1, , ,2, ,1,2,2, ,2, ,2, ,2, , ,1,8,2,6,99,1,2, ,2, , , ,3,1,1,1,1,1,1,11,2, , , ,4,2,18,0,9, , ,1,1,1,6,1,1,1,2,1,1,997,1, , , , ,4,2, ,9,2,2,1, ,995, , ,1,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,46.1986564326891
169759736,23,Viva Guardería,1018,1,1,7,2022,15,19,15,44,1,1,1,2,32, ,2,1, , ,1,0,1,3,2,2, , , ,2,2, ,2, ,1,4,1,6,1,1,1,1,1, ,2, ,99, ,1,1,1, ,1, ,2, , ,4,3, ,1, , ,1,2,1,7,2, ,2, ,2, , ,1,10,8, ,2,2,2, ,2, , , ,1,1,1,1,1,1,1,4, , , , ,4,5,15,0,3, , ,2,1,1,6,4,4,1,2,1,1,997,1, , , , ,4, , ,8,2,2,1, ,9, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,42.2648940929831
169759782,23,Viva Guardería,1018,1,1,7,2022,15,31,15,45,2,1,1,1,32, ,2,2, , ,2,0,1,5,2,1, , , ,1,1,7,5,7,1,3,1, , , , , , , ,1, ,2, ,1,1,1, ,1, ,2, , ,1,1, , ,4, ,1,2,1,9,2, ,2, ,2, , ,1,1, , ,1,1,1, ,1, , , ,4,1,1,1,1,1,1,4,1,9, , ,4,2,17,0,29, , ,1,1,1,4,1,1,1,2,1,1,2,1, , , , ,2, , ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,42.3401254690255
169760022,23,Viva Guardería,1018,1,1,7,2022,15,39,15,50,1,1,1,2,29, ,2,1, , ,3,0,2,6,2,1, , , ,1,2, ,1, ,1,1,1,5,1,1,1,1,1, ,1, ,1, ,1,1,1, ,2,7,2, , ,4,2, ,7, , ,1,2,2, ,2, ,2, ,2, , ,1,2,1,7,99,1,1, ,1, , , ,1,1,1,1,1,1,1,2, , , , ,4,5,16,0,4, , ,1,1,2,5,1,1,1,2,1,1,2,1, , , , ,2, , ,10,1,1,1, ,17, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,42.2648940929831
169760244,23,Viva Guardería,1018,1,1,7,2022,15,44,15,54,1,1,1,1,42, ,2,2, , ,2,5,2,5,2,1, , , ,2,2, ,1, ,1,2,1,4,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,7, , , , , ,1,1,2, ,2, ,2, ,2, , ,1,1,10, ,1,1,1, ,1, , , ,1,1,1,1,1,1,1,1, , , , ,2,1,9,0,9, , ,1,1,2,6,1,1,1,1,1,1,2,1, , , , ,4, , ,10,4,1,1, ,995, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,46.1986564326891
169760384,23,Viva Guardería,1018,1,1,7,2022,15,45,15,57,1,2,1,2,25, ,2,1, , ,3,0,1,7,2,1, , , ,6, , , , , ,1, ,3,1,1,1,1,1, ,1, ,1, ,1,1,1, ,2,8,2, , ,2,2, ,7, , ,1,1,2, ,2, ,2, ,1,1,1,1,2, , ,2,1,1, ,1, , , ,3,1,1,1,1,1,1,5,2, , , ,3,1,16,0,9, , ,2,1,2, , , , , , , , ,1, , , , ,1, , ,10,2,1,1, ,995, , ,2,2,2, , , ,8,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,40.2063005907821
169760741,23,Viva Guardería,1018,1,1,7,2022,15,50,16,2,1,1,1,2,36, ,2,1, , ,3,0,1,8,2,1, , , ,1,1,7,3,6,1,4,1,6,1,1,1,1,1, ,3,1,1, ,1,99,1, ,1, ,2, , ,2,1, , ,4, ,1,2,2, ,2, ,1,1,2, , ,1,10, , ,2,1,1, ,1, , , ,5,1,1,1,1,1,1,2,2, , , ,2,2,11,0,16, , ,1,1,2,3,2,1,2,1,1,4,3,1, , , , ,4, , ,10,5,1,1, ,1, , ,99,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,46.1165690874997
169760907,23,Viva Guardería,1018,1,1,7,2022,15,54,16,4,1,1,1,2,30, ,2,1, , ,0,10,2,2,2,1, , , ,6, , , , , ,1, ,4,1,1,1,1,1, ,1, ,1, ,1,99,1, ,1, ,2, , ,2,3, ,12, , ,1,2,2, ,2, ,2, ,1,1,1,1,10, , ,99,1,1, ,1, , , ,2,1,1,1,1,1,1,1,2, , , ,3,1,9,0,2, , ,2,1,2,4,1,1,1,1,1,1,2,1, , , , ,21, , ,10,4,1,1, ,999, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,42.2648940929831
169761236,23,Viva Guardería,1018,1,1,7,2022,15,57,16,9,1,1,1,1,34, ,2,2, , ,2,0,2,5,2,1, , , ,2,2, ,1, ,1,2,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,3, ,7, , ,1,1,2, ,2, ,2, ,2, , ,1,6,2,1,1,1,1, ,1, , , ,1,1,1,1,1,1,1,1, , , , ,11,2,11,0,9, , ,1,1,1,6,1,6,1,1,1,1,2,1, , , , ,7, , ,10,5,1,1, ,995, , ,2,2,2, , , ,8,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,42.3401254690255
169761824,23,Viva Guardería,1018,1,1,7,2022,16,8,16,19,1,1,1,1,28, ,1,2, , ,2,0,1,6,2,2, , , ,2,2, ,2, ,1,1,1,6,1,1,1,1,1, ,1, ,1, ,2, ,1, ,1, ,2, , ,4,2, ,2, , ,1,2,2, ,2, ,2, ,2, , ,1,10,8, ,1,1,1, ,1, , , ,1,2,1,1,1,1,1,2, , , , ,4,8,16,0,9, , ,1,1,1,6,1,1,2,1,1,1,2,1, , , , ,4,2, ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,42.3401254690255
169762152,23,Viva Guardería,1018,1,1,7,2022,16,12,16,24,1,1,1,2,46, ,2,1, , ,3,0,1,7,2,1, , , ,3,2, ,2, ,1,4,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,1, , ,2, ,1,2,2, ,2, ,2, ,2, , ,1,2,7,1,2,1,1, ,1, , , ,4,1,1,1,1,1,1,5,2, , , ,2,5,15,0,3, , ,1,1,2,6,1,1,1,1,1,1,997,1, , , , ,7, , ,10,4,1,1, ,10, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,41.769036984434
169762254,23,Viva Guardería,1018,1,1,7,2022,16,13,16,26,1,1,1,1,56, ,2,3,2,2,3,9,1,8,2,1, , , ,6, , , , , ,1, ,6,1,97,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,1, , ,4, ,1,1,2, ,2, ,2, ,2, , ,1,999, , ,2,1,1, ,1, , , ,2,1,1,1,1,1,1,5, , , , ,2,8,10,0,5,4, ,2,1,2,6,1,1,2,2,1,1,997,1, , , , ,999, , ,10,5,1,1, ,995, , ,2,2,2, , , ,8,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,38.5153088171268
169762728,23,Viva Guardería,1018,1,1,7,2022,16,24,16,35,1,1,1,1,31, ,1,2, , ,2,6,2,5,2,1, , , ,3,1,6,2, ,1,99,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,3, ,7, , ,1,1,2, ,2, ,2, ,2, , ,2, , , ,2,1,1, ,1, , , ,2,1,1,1,1,1,1,3,2, , , ,4,5,15,30,9, , ,2,1,1,6,1,1,1,2,1,1,2,1, , , , ,2, , ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,42.3401254690255
169762804,23,Viva Guardería,1018,1,1,7,2022,16,19,16,36,1,2,1,1,58, ,2,3,2,997,4,0,1,99,2,1, , , ,6, , , , , ,1, ,4,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,5, , ,1,99,2, ,2, ,2, ,2, , ,2, , , ,1,1,1, ,1, , , ,5,1,1,1,2, ,2, , , , , ,4,5,16,0,9, , ,2,2,2, , , , , , , , ,1, , , , ,4,5, ,8,2,2,1, ,995, , ,2,2,2, , , ,7,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,38.5153088171268
169762869,23,Viva Guardería,1018,1,1,7,2022,16,26,16,38,1,1,1,1,31, ,2,2, , ,2,5,1,5,2,1, , , ,2,2, ,1, ,1,2,1,6,1,97,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,7, , ,1,1,2, ,2, ,2, ,2, , ,2, , , ,2,1,2, ,2, , , ,2,1,1,1,2, ,2, ,2, , , ,4,5,16,0,9, , ,2,1,2,6,3,1,1,2,1,1,997,1, , , , ,4, , ,10,2,2,1, ,10, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,42.3401254690255
169763536,23,Viva Guardería,1018,1,1,7,2022,16,38,16,50,1,1,1,2,49, ,1,1, , ,2,5,1,6,2,1, , , ,5,1,8,2, ,1,2,1,6,1,97,99,1,1, ,2, ,1, ,1,1,1, ,1, ,2, , ,4,1, , ,999, ,1,1,1,9,2, ,2, ,2, , ,1,1,5, ,2,1,1, ,2, , , ,4,1,1,1,1,1,1,5,2, , , ,4,1,17,0,4, , ,1,1,2,6,1,1,1,1,1,1,997,1, , , , ,2, , ,10,2,1,1, ,16, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,41.769036984434
169763577,23,Viva Guardería,1018,1,1,7,2022,16,39,16,51,2,1,1,1,29, ,2,2, , ,0,10,2,2,2,2, , , ,1,2, ,1, ,1,2,1, , , , , , , ,2, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,6, , ,1,2,2, ,2, ,1,2,2, , ,1,2,7, ,2,1,2, ,2, , , ,2,1,1,1,1,1,1,1,2, , , ,2,5,16,0,15, , ,1,1,2,6,1,6,1,1,1,1,2,1, , , , ,1,2, ,8,2,2,2, ,10, , ,2,2,2, , , ,8,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,42.3401254690255
169763881,23,Viva Guardería,1018,1,1,7,2022,16,47,16,58,1,1,1,1,35, ,2,2, , ,3,11,2,8,2,1, , , ,4,2, ,1, ,1,2,1,6,1,97,1,1,1, ,1, ,1, ,2, ,1, ,1, ,2, , ,4,1, , ,2, ,1,2,2, ,2, ,2, ,1,1,1,1,6, , ,1,1,1, ,1, , , ,5,1,1,1,1,1,1,2,2, , , ,2,9,16,0,1, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,2, , ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-07-01,21,1018,23,Puebla,Viva Guardería,172,U-0959,1,1,.0699471329808865,46.1986564326891
169580449,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,6,53,7,6,1,1,1,2,36, ,2,1, , ,3,0,2,6,2,2, , , ,1,1,8,2, ,1,1,1,3,1,97,1,1,1, ,2, ,2, ,1,99,1, ,1, ,2, , ,4,2, ,7, , ,1,1,2, ,2, ,2, ,2, , ,1,8,22,23,99,1,2, ,2, , , ,2,1,1,1,1,1,1,999,2, , , ,11,1,8,0,14,26, ,2,1,1,99, , , , , , , ,1, , , , ,21, , ,10,2,2,1, ,995, , ,99,2,2, , , ,5,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.878193369644
169581510,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,7,20,7,32,1,1,1,1,33, ,2,2, , ,0,10,2,2,2,2, , , ,2,2, ,1, ,1,5,1,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,5, ,2,6, , ,1,2,2, ,2, ,2, ,2, , ,1,7,2, ,99,1,2, ,2, , , ,2,1,1,1,2, ,2, ,2, , , ,4,5,8,0,999, , ,1,1,2,6,1,1,1,1,1,1,1,1, , , , ,6,9, ,9,4,2,1, ,34, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.5606116654584
169582362,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,7,38,7,52,1,1,1,1,27, ,2,2, , ,0,18,2,3,2,2, , , ,2,2, ,2, ,1,5,1,6,1,1,1,1,1, ,2, ,2, ,1,4,1, ,1, ,2, , ,5, ,2,5, , ,1,1,2, ,2, ,1,1,2, , ,2, , , ,2,1,2, ,2, , , ,2,2,1,1,1,1,1,13,2, , , ,4,5,15,0,2,10, ,2,2,2,6,1,1,1,1,1,4,1,1, , , , ,6, , ,9,2,2,1, ,1, , ,1,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.5606116654584
169583003,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,7,57,8,11,1,1,1,2,37, ,2,1, , ,3,6,1,7,2,1, , , ,7,2, ,2, ,1,2,1,6,1,97,1,1,1, ,1, ,1, ,1,2,1, ,1, ,2, , ,4,1, , ,2, ,1,2,2, ,2, ,1,1,2, , ,1,5,7,1,2,1,2, ,2, , , ,4,1,1,1,1,1,1,1,2, , , ,4,1,14,0,999, , ,1,1,1,6,4,2,1,1,1,2,2,1, , , , ,4, , ,10,1,1,1, ,10, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.878193369644
169583649,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,8,11,8,24,1,1,1,1,26, ,2,2, , ,3,0,1,7,2,1, , , ,2,1,5,2, ,1,1,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,2, ,7, , ,1,2,2, ,2, ,2, ,2, , ,2, , , ,99,1,1, ,1, , , ,1,1,1,1,1,1,1,5, , , , ,5,5,15,0,999, , ,1,1,2,99, , , , , , , ,1, , , , ,6, , ,10,2,1,1, ,999, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.5606116654584
169584188,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,8,7,8,19,1,1,1,2,43, ,2,1, , ,2,0,1,4,2,1, , , ,999,1,17,2, ,1,5,1,6,1,1,1,1,1, ,1, ,1, ,1,99,1, ,1, ,2, , ,1,2, ,12, , ,1,2,2, ,2, ,2, ,2, , ,1,17,2,5,99,1,1, ,1, , , ,3,1,1,1,1,1,1,11,1,24,13,17,3,8,99,99,9, , ,99,1,1,3,1,1,1,1,1,1,2,1, , , , ,1, , ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.878193369644
169584189,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,8,22,8,31,1,2,1,2,40, ,2,1, , ,2,0,1,6,2,2, , , ,6, , , , , , , ,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,4,1, , ,2, ,1,2,2, ,2, ,2, ,2, , ,1,15,7, ,99,1,2, ,2, , , ,3,1,1,1,1,1,1,15,1,999, , ,4,1,17,0,9, , ,1,99,99, , , , , , , , ,1, , , , ,1, , ,9,2,2,1, ,30, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.878193369644
169584225,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,8,14,8,26,1,1,1,1,38, ,2,2, , ,3,0,1,7,2,2, , , ,7,1,6,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,5, , ,1,1,2, ,2, ,1,1,2, , ,1,14, , ,2,1,2, ,1, , , ,4,1,1,1,1,1,1,2,2, , , ,2,3,12,0,15, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,2, , ,9,2,2,1, ,24, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.88509654141381
169588358,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,9,51,10,3,1,1,1,2,38, ,2,1, , ,3,0,1,5,2,2, , , ,1,2, ,2, ,1,5,1,4,1,97,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,2, ,2, , ,1,2,2, ,2, ,1,1,2, , ,1,2,10, ,1,1,2, ,2, , , ,2,1,1,1,1,1,1,1,2, , , ,4,5,12,0,999, , ,1,1,2,99, , , , , , , ,1, , , , ,4, , ,9,2,1,1, ,995, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.878193369644
169591230,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,10,44,10,56,1,1,1,1,30, ,2,2, , ,3,0,2,7,2,3,1, , ,2,2, ,4,5,1,6,1,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,4,1, , ,2, ,1,1,2, ,2, ,2, ,2, , ,1,999, , ,1,1,2, ,2, , , ,4,1,1,1,1,1,1,15,2, , , ,2,4,12,0,23, , ,1,99,1,6,1,1,1,1,1,1,1,1, , , , ,6, , ,8,2,2,2, ,9, , ,1,2,2, , , ,7,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.5606116654584
169595809,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,11,59,12,11,1,1,1,1,23, ,2,2, , ,1,6,1,3,2,1, , , ,3,2, ,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,12, , ,1,1,2, ,2, ,2, ,2, , ,1,999, , ,1,1,1, ,1, , , ,3,1,1,1,1,1,1,1,1,2,4, ,3,5,14,0,999, , ,1,1,1,6,1,1,1,1,1,1,1,1, , , , ,8, , ,10,1,1,1, ,995, , ,2,2,2, , , ,7,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.38718518005782
169596675,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,12,12,12,25,1,1,1,1,25, ,2,2, , ,1,6,1,4,2,2, , , ,1,2, ,2, ,1,5,1,6,1,4,1,4,1, ,2, ,2, ,1,2,1, ,1, ,2, , ,2,2, ,7, , ,1,2,2, ,2, ,1,1,1,1,1,1,1, , ,2,1,2, ,4,1, , ,2,1,1,1,1,1,1,1,1,13, , ,5,1,9,0,24, , ,1,1,2,6,5,5,1,1,1,1,2,1, , , , ,8, , ,8,1,2,2, ,38,22,9,1,2,2, , , ,7,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.38718518005782
169597156,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,12,18,12,35,1,1,1,1,55, ,2,8,2,2,1,0,2,5,2,1, , , ,1,2, ,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,1, , ,4,1,1,2, ,2, ,2, ,2, , ,1,999, , ,99,1,1, ,1, , , ,2,2,1,1,2, ,1,15, , , , ,3,5,8,0,9, , ,1,1,2,6,1,1,1,1,1,1,2,1, , , , ,1, , ,10,1,1,1, ,995, , ,2,2,2, , , ,3,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.23896200953206
169597442,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,12,23,12,40,1,1,1,2,32, ,1,1, , ,1,0,2,3,2,1, , , ,5,2, ,4,5,1,7,1,4,1,1,1,1,5, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,1, , ,2, ,1,1,1,7,2, ,1,1,2, , ,1,2,11,21,1,1,1, ,1, , , ,4,2,1,1,1,1,1,16,2, , , ,11,5,12,0,11, , ,2,2,2,3,1,1,1,2,1,2,2,1, , , , ,6,4, ,9,1,1,1, ,34, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.55428504946051
169600961,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,13,28,13,40,1,2,1,1,42, ,2,2, , ,2,11,1,6,2,1, , , ,1,1,10,1, ,1,3,1,5,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,2,1, , ,2, ,1,1,2, ,2, ,1,1,2, , ,1,7,21, ,99,1,1, ,1, , , ,4,1,1,1,1,1,1,1,1,11, , ,4,5,21,0,999, , ,1,1,1, , , , , , , , ,1, , , , ,2,6, ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.88509654141381
169601506,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,13,39,13,52,1,1,1,1,35, ,1,2, , ,0,18,2,3,2,2, , , ,6, , , , , , , ,4,1,1,1,1,1, ,2, ,2, ,1,5,1, ,1, ,2, , ,5, ,2,7, , ,1,1,2, ,2, ,2, ,2, , ,1,11,10, ,99,1,2, ,2, , , ,2,1,1,1,1,1,1,999,2, , , ,4,3,12,0,9, , ,1,1,2,4,1,5,1,2,1,1,2,1, , , , ,18, , ,8,3,2,1, ,10, , ,99,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.88509654141381
169605697,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,15,4,15,17,2,1,1,2,30, ,2,1, , ,2,0,2,99,2,2, , , ,6, , , , , , , , , , , , , , ,2, ,1, ,1,1,1, ,1, ,2, , ,2,2, ,15, , ,1,1,2, ,2, ,1,1,2, , ,1,10,18, ,2,1,1, ,2, , , ,1,1,1,1,1,1,1,4, , , , ,11,3,12,0,4, , ,2,1,2,3,1,1,1,1,1,1,2,1, , , , ,20, , ,9,2,1,1, ,15, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.55428504946051
169606063,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,15,11,15,24,1,1,1,1,40, ,2,2, , ,1,9,2,4,2,2, , , ,3,2, ,2, ,2,6,1,6,1,1,1,1,1, ,2, ,2, ,1,99,1, ,1, ,2, , ,5, ,1, , ,4,1,1,2, ,2, ,1,1,2, , ,2, , , ,2,1,2, ,2, , , ,2,1,1,1,2, ,1,15,2, , , ,4,99,14,0,9, , ,2,2,2,6,1,1,1,1,1,1,2,1, , , , ,2, , ,8,99,2,2, ,999, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.88509654141381
169606855,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,15,27,15,41,1,1,1,1,35, ,2,2, , ,1,9,2,4,2,1, , , ,2,2, ,2, ,1,7,1,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,4,2, ,1, , ,1,1,2, ,2, ,1,1,2, , ,1,21, , ,2,1,2, ,2, , , ,2,1,1,1,2, ,2, ,2, , , ,2,5,16,0,999, , ,2,1,2,6,1,1,1,1,1,1,2,1, , , , ,6, , ,8,2,2,1, ,995, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.88509654141381
169607198,24,Guardería Ordinaria G - 0001 Queretaro,1039,2,28,6,2022,15,37,15,49,1,1,1,1,29, ,2,2, , ,0,3,1,1,2,1, , , ,10,2, ,1, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,1, , ,2,1,1,2, ,2, ,99, ,2, , ,1,8,22, ,1,1,1, ,2, , , ,1,1,1,1,1,1,1,1, , , , ,3,5,13,0,26, , ,99,1,2,6,1,1,1,1,1,1,1,1, , , , ,2, , ,10,1,1,1, ,28, , ,2,2,2, , , ,9,2022-06-28,22,1039,24,Querétaro,Guardería Ordinaria G - 0001 Queretaro,156,G-0001,2,1,1,3.5606116654584
